"time","dow","conc","minute","hour"
2018-09-15 23:30:00,"Wednesday",0.717865416666667,1410,23
2018-09-16 00:00:00,"Wednesday",0.734642916666667,0,0
2018-09-15 00:30:00,"Thursday",0.592802916666667,30,0
2018-09-15 01:00:00,"Thursday",0.509380833333333,60,1
2018-09-15 01:30:00,"Thursday",0.486194583333333,90,1
2018-09-15 02:00:00,"Thursday",0.46962875,120,2
2018-09-15 02:30:00,"Thursday",0.41768125,150,2
2018-09-15 03:00:00,"Thursday",0.418754166666667,180,3
2018-09-15 03:30:00,"Thursday",0.425014583333333,210,3
2018-09-15 04:00:00,"Thursday",0.405384166666667,240,4
2018-09-15 04:30:00,"Thursday",0.41947875,270,4
2018-09-15 05:00:00,"Thursday",0.41055,300,5
2018-09-15 05:30:00,"Thursday",0.44124,330,5
2018-09-15 06:00:00,"Thursday",0.57748375,360,6
2018-09-15 06:30:00,"Thursday",0.612962336956522,390,6
2018-09-15 07:00:00,"Thursday",0.677217916666667,420,7
2018-09-15 07:30:00,"Thursday",0.83458,450,7
2018-09-15 08:00:00,"Thursday",0.929773333333333,480,8
2018-09-15 08:30:00,"Thursday",1.15165458333333,510,8
2018-09-15 09:00:00,"Thursday",1.29395458333333,540,9
2018-09-15 09:30:00,"Thursday",1.30044791666667,570,9
2018-09-15 10:00:00,"Thursday",1.45746125,600,10
2018-09-15 10:30:00,"Thursday",1.32268,630,10
2018-09-15 11:00:00,"Thursday",1.24292666666667,660,11
2018-09-15 11:30:00,"Thursday",1.26840083333333,690,11
2018-09-15 12:00:00,"Thursday",1.16770041666667,720,12
2018-09-15 12:30:00,"Thursday",1.1895275,750,12
2018-09-15 13:00:00,"Thursday",1.19996,780,13
2018-09-15 13:30:00,"Thursday",1.0708525,810,13
2018-09-15 14:00:00,"Thursday",1.20572458333333,840,14
2018-09-15 14:30:00,"Thursday",1.17681,870,14
2018-09-15 15:00:00,"Thursday",1.10962166666667,900,15
2018-09-15 15:30:00,"Thursday",1.09747541666667,930,15
2018-09-15 16:00:00,"Thursday",1.42735,960,16
2018-09-15 16:30:00,"Thursday",1.20242625,990,16
2018-09-15 17:00:00,"Thursday",1.20546,1020,17
2018-09-15 17:30:00,"Thursday",1.49268458333333,1050,17
2018-09-15 18:00:00,"Thursday",1.44714041666667,1080,18
2018-09-15 18:30:00,"Thursday",1.3739025,1110,18
2018-09-15 19:00:00,"Thursday",1.33532,1140,19
2018-09-15 19:30:00,"Thursday",1.40836625,1170,19
2018-09-15 20:00:00,"Thursday",1.42294166666667,1200,20
2018-09-15 20:30:00,"Thursday",1.21998458333333,1230,20
2018-09-15 21:00:00,"Thursday",1.17251846153846,1260,21
2018-09-15 21:30:00,"Thursday",1.14125166666667,1290,21
2018-09-15 22:00:00,"Thursday",1.06838,1320,22
2018-09-15 22:30:00,"Thursday",1.00045708333333,1350,22
2018-09-15 23:00:00,"Thursday",0.925942083333333,1380,23
2018-09-15 23:30:00,"Thursday",0.778022916666667,1410,23
2018-09-16 00:00:00,"Thursday",0.67111375,0,0
2018-09-15 00:30:00,"Friday",0.574882916666667,30,0
2018-09-15 01:00:00,"Friday",0.50265,60,1
2018-09-15 01:30:00,"Friday",0.481802083333333,90,1
2018-09-15 02:00:00,"Friday",0.458850833333333,120,2
2018-09-15 02:30:00,"Friday",0.43751,150,2
2018-09-15 03:00:00,"Friday",0.4137625,180,3
2018-09-15 03:30:00,"Friday",0.396870833333333,210,3
2018-09-15 04:00:00,"Friday",0.393174583333333,240,4
2018-09-15 04:30:00,"Friday",0.40757,270,4
2018-09-15 05:00:00,"Friday",0.413739583333333,300,5
2018-09-15 05:30:00,"Friday",0.40423,330,5
2018-09-15 06:00:00,"Friday",0.501525833333333,360,6
2018-09-15 06:30:00,"Friday",0.64743,390,6
2018-09-15 07:00:00,"Friday",0.77774,420,7
2018-09-15 07:30:00,"Friday",0.7747275,450,7
2018-09-15 08:00:00,"Friday",0.84822,480,8
2018-09-15 08:30:00,"Friday",0.99375,510,8
2018-09-15 09:00:00,"Friday",1.30157458333333,540,9
2018-09-15 09:30:00,"Friday",1.40034375,570,9
2018-09-15 10:00:00,"Friday",1.25083291666667,600,10
2018-09-15 10:30:00,"Friday",1.22466416666667,630,10
2018-09-15 11:00:00,"Friday",1.11587166666667,660,11
2018-09-15 11:30:00,"Friday",1.07865,690,11
2018-09-15 12:00:00,"Friday",1.09209541666667,720,12
2018-09-15 12:30:00,"Friday",1.28159,750,12
2018-09-15 13:00:00,"Friday",1.25392,780,13
2018-09-15 13:30:00,"Friday",1.23282,810,13
2018-09-15 14:00:00,"Friday",1.07863541666667,840,14
2018-09-15 14:30:00,"Friday",1.1082,870,14
2018-09-15 15:00:00,"Friday",1.13102,900,15
2018-09-15 15:30:00,"Friday",1.23295291666667,930,15
2018-09-15 16:00:00,"Friday",1.181445,960,16
2018-09-15 16:30:00,"Friday",1.23765,990,16
2018-09-15 17:00:00,"Friday",1.23268,1020,17
2018-09-15 17:30:00,"Friday",1.38028833333333,1050,17
2018-09-15 18:00:00,"Friday",1.30597,1080,18
2018-09-15 18:30:00,"Friday",1.42277,1110,18
2018-09-15 19:00:00,"Friday",1.49317666666667,1140,19
2018-09-15 19:30:00,"Friday",1.33595,1170,19
2018-09-15 20:00:00,"Friday",1.35174916666667,1200,20
2018-09-15 20:30:00,"Friday",1.24345125,1230,20
2018-09-15 21:00:00,"Friday",1.07284875,1260,21
2018-09-15 21:30:00,"Friday",1.05451541666667,1290,21
2018-09-15 22:00:00,"Friday",0.940819166666667,1320,22
2018-09-15 22:30:00,"Friday",0.97127125,1350,22
2018-09-15 23:00:00,"Friday",0.89024,1380,23
2018-09-15 23:30:00,"Friday",0.814749166666667,1410,23
2018-09-16 00:00:00,"Friday",0.61847375,0,0
2018-09-15 00:30:00,"Saturday",0.67996,30,0
2018-09-15 01:00:00,"Saturday",0.566561666666667,60,1
2018-09-15 01:30:00,"Saturday",0.49996,90,1
2018-09-15 02:00:00,"Saturday",0.46857,120,2
2018-09-15 02:30:00,"Saturday",0.449765833333333,150,2
2018-09-15 03:00:00,"Saturday",0.42626,180,3
2018-09-15 03:30:00,"Saturday",0.43728375,210,3
2018-09-15 04:00:00,"Saturday",0.43703,240,4
2018-09-15 04:30:00,"Saturday",0.401610416666667,270,4
2018-09-15 05:00:00,"Saturday",0.40795,300,5
2018-09-15 05:30:00,"Saturday",0.48005625,330,5
2018-09-15 06:00:00,"Saturday",0.52899,360,6
2018-09-15 06:30:00,"Saturday",0.649269166666667,390,6
2018-09-15 07:00:00,"Saturday",0.76631,420,7
2018-09-15 07:30:00,"Saturday",0.874398260869565,450,7
2018-09-15 08:00:00,"Saturday",1.04612571428571,480,8
2018-09-15 08:30:00,"Saturday",1.15063590909091,510,8
2018-09-15 09:00:00,"Saturday",1.1454880952381,540,9
2018-09-15 09:30:00,"Saturday",1.25471818181818,570,9
2018-09-15 10:00:00,"Saturday",1.17927409090909,600,10
2018-09-15 10:30:00,"Saturday",1.23538250291375,630,10
2018-09-15 11:00:00,"Saturday",1.11728458333333,660,11
2018-09-15 11:30:00,"Saturday",1.12808818181818,690,11
2018-09-15 12:00:00,"Saturday",1.256,720,12
2018-09-15 12:30:00,"Saturday",1.213615,750,12
2018-09-15 13:00:00,"Saturday",1.20317416666667,780,13
2018-09-15 13:30:00,"Saturday",1.13777,810,13
2018-09-15 14:00:00,"Saturday",1.3169975,840,14
2018-09-15 14:30:00,"Saturday",1.35361,870,14
2018-09-15 15:00:00,"Saturday",1.20153833333333,900,15
2018-09-15 15:30:00,"Saturday",1.21530333333333,930,15
2018-09-15 16:00:00,"Saturday",1.1114,960,16
2018-09-15 16:30:00,"Saturday",1.32031,990,16
2018-09-15 17:00:00,"Saturday",1.19626208333333,1020,17
2018-09-15 17:30:00,"Saturday",1.06566884615385,1050,17
2018-09-15 18:00:00,"Saturday",1.24332,1080,18
2018-09-15 18:30:00,"Saturday",1.35549291666667,1110,18
2018-09-15 19:00:00,"Saturday",1.44606,1140,19
2018-09-15 19:30:00,"Saturday",1.58551913461538,1170,19
2018-09-15 20:00:00,"Saturday",1.6092325,1200,20
2018-09-15 20:30:00,"Saturday",1.47563541666667,1230,20
2018-09-15 21:00:00,"Saturday",1.31908,1260,21
2018-09-15 21:30:00,"Saturday",1.20794,1290,21
2018-09-15 22:00:00,"Saturday",1.21501166666667,1320,22
2018-09-15 22:30:00,"Saturday",1.03266,1350,22
2018-09-15 23:00:00,"Saturday",0.82597125,1380,23
2018-09-15 23:30:00,"Saturday",0.809472083333333,1410,23
2018-09-16 00:00:00,"Saturday",0.76451,0,0
